"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"45.250.220.0","","South Korea","","","flexnetworks","38676","37.5112","126.9741"
"49.1.0.0","","South Korea","Seoul","Gangdong-gu","DLIVE","10036","37.5554","127.1515"
"49.8.0.0","","South Korea","","","Korea Internet Security Agency","9858","37.5112","126.9741"
"49.16.0.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"49.50.0.0","","South Korea","","","National Cancer Center","55597","37.5112","126.9741"
"49.50.16.0","","South Korea","","","","","37.5112","126.9741"
"49.50.32.0","","South Korea","","","SK Co.","10049","37.5112","126.9741"
"49.50.128.0","","South Korea","","","","","37.5112","126.9741"
"49.50.144.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"49.50.160.0","","South Korea","","","NAVER BUSINESS PLATFORM ASIA PACIFIC PTE. LTD.","135354","37.5112","126.9741"
"49.50.176.0","","South Korea","","","","","37.5112","126.9741"
"49.56.0.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"49.128.192.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"49.142.0.0","","South Korea","Seoul","Dongjak-gu","HCN Dongjak","7562","37.5003","126.9565"
"49.143.0.0","","South Korea","Gyeongsangbuk-do","Pohang","Gyeongbuk Cable TV","7623","36.0812","129.3603"
"49.143.128.0","","South Korea","Daejeon","Daejeon","CMB Daejeon Broadcasting Co,.Ltd","38684","36.3419","127.3886"
"49.143.160.0","","South Korea","Chungcheongnam-do","Cheonan","CMB Daejeon Broadcasting Co,.Ltd","38684","36.8039","127.1556"
"49.143.176.0","","South Korea","Daejeon","Daejeon","CMB Daejeon Broadcasting Co,.Ltd","38684","36.3419","127.3886"
"49.143.180.0","","South Korea","Daegu","Donggu","CMB TAEGU BROADCASTING","18033","35.7328","128.6177"
"49.143.184.0","","South Korea","Daegu","Suseong-gu","CMB TAEGU BROADCASTING","18033","35.8591","128.6262"
"49.143.186.0","","South Korea","Daejeon","Seo-gu","CMB TAEGU BROADCASTING","18033","36.2742","127.3349"
"49.143.187.0","","South Korea","Daejeon","Seo-gu","CMB TAEGU BROADCAST SUSEONG","18168","36.2742","127.3349"
"49.143.188.0","","South Korea","Daejeon","Seo-gu","CMB Daejeon Broadcasting Co,.Ltd","38684","36.2742","127.3349"
"49.143.192.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"49.143.208.0","","South Korea","","","","","37.5112","126.9741"
"49.160.0.0","","South Korea","","","LG POWERCOMM","17858","37.5112","126.9741"
"49.236.64.0","","South Korea","Seoul","Eunpyeong-gu","LG POWERCOMM","17858","37.621","126.9393"
"49.236.128.0","","South Korea","","","HyosungITX","38690","37.5112","126.9741"
"49.236.132.0","","South Korea","","","NAVER Cloud Corp.","23576","37.5112","126.9741"
"49.236.136.0","","South Korea","","","NAVER BUSINESS PLATFORM ASIA PACIFIC PTE. LTD.","135354","37.5112","126.9741"
"49.236.144.0","","South Korea","","","NAVER Cloud Corp.","23576","37.5112","126.9741"
"49.236.160.0","","South Korea","","","NAVER BUSINESS PLATFORM ASIA PACIFIC PTE. LTD.","135354","37.5112","126.9741"
"49.236.168.0","","South Korea","","","HyosungITX","38690","37.5112","126.9741"
"49.236.176.0","","South Korea","","","HyosungITX","38690","37.5112","126.9741"
"49.238.64.0","","South Korea","","","","","37.5112","126.9741"
"49.238.128.0","","South Korea","","","HyosungITX","38690","37.5112","126.9741"
"49.239.128.0","","South Korea","","","ELIMNET, INC.","4663","37.5112","126.9741"
"49.246.0.0","","South Korea","Gwangju","Gwangju","CMB Kwangju Broadcasting","10054","35.1496","126.9156"
"49.246.64.0","","South Korea","Gwangju","Gwangsan-gu","CMB Kwangju Broadcasting","10054","35.1522","126.8005"
"49.247.0.0","","South Korea","","","SMILESERV","38700","37.5112","126.9741"
"49.254.0.0","","South Korea","Seoul","Gwangjin-gu","Korea Telecom","4766","37.5794","126.9754"
"52.78.0.0","ec2-52-78-0-0.ap-northeast-2.compute.amazonaws.com","South Korea","Incheon","Incheon","AMAZON-02","16509","37.4585","126.7015"
"52.79.0.0","ec2-52-79-0-0.ap-northeast-2.compute.amazonaws.com","South Korea","Incheon","Incheon","AMAZON-02","16509","37.4585","126.7015"
"58.29.0.0","","South Korea","Seoul","Yeongdeungpo-gu","LG POWERCOMM","17858","37.5794","126.9754"
"58.65.64.0","","South Korea","Busan","Saha-gu","Seokyung Cable Television Co.. Ltd.","9694","35.0904","128.9904"
"58.72.0.0","","South Korea","Seoul","Gangnam-gu","LG DACOM Corporation","3786","37.4897","127.0639"
"58.84.44.0","","South Korea","","","","","37.5112","126.9741"
"58.87.32.0","","South Korea","Gyeonggi-do","Anyang-si","AutoEverSystems Corp.","9524","37.3907","126.9167"
"58.102.0.0","","South Korea","","","SK Telecom","18302","37.5112","126.9741"
"58.120.0.0","","South Korea","Incheon","Jung-gu","SK Broadband Co Ltd","9318","37.4676","126.62"
"58.138.192.0","","South Korea","Seoul","Seoul","VTOPIA","9765","37.5576","126.9937"
"58.140.0.0","","South Korea","Seoul","Guro-gu","DLIVE","10036","37.4975","126.8501"
"58.145.0.0","","South Korea","Seoul","Gangbuk-gu","SK Broadband Co Ltd","9689","37.6294","127.0067"
"58.146.192.0","","South Korea","Gangwon-do","Donghae-si","LG HelloVision Corp.","9698","37.5219","129.1236"
"58.147.176.0","","South Korea","Daegu","Daegu","CMB TAEGU BROADCAST SUSEONG","18168","35.8723","128.5924"
"58.148.0.0","","South Korea","Seoul","Gangnam-gu","LG POWERCOMM","17858","37.4897","127.0639"
"58.180.0.0","","South Korea","","","Shinbiro","4670","37.5112","126.9741"
"58.181.0.0","","South Korea","","","NexG Co., LTD","17877","37.5112","126.9741"
"58.184.0.0","","South Korea","","","DACOM-PUBNETPLUS","9950","37.5112","126.9741"
"58.224.0.0","","South Korea","Gangwon-do","Wonju","SK Broadband Co Ltd","9318","37.3468","127.9424"
"59.0.0.0","","South Korea","Jeollanam-do","Naju","Korea Telecom","4766","35.0302","126.7129"
"59.86.192.0","","South Korea","Seoul","Seocho-gu","LG HelloVision Corp.","17839","37.5794","126.9754"
"59.150.0.0","","South Korea","","","DREAMLINE CO.","9457","37.5112","126.9741"
"59.151.192.0","","South Korea","Gyeongsangbuk-do","Gumi","Saero Network Service LTD","9981","36.1129","128.3433"
"59.152.128.0","","South Korea","Gangwon-do","Cheorwon-gun","LG HelloVision Corp.","38120","38.2459","127.4477"
"59.186.0.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"60.196.0.0","","South Korea","","","SHINSEGAE I C Co., Ltd.","9530","37.5112","126.9741"
"60.253.0.0","","South Korea","Gyeongsangbuk-do","Chilgok-gun","Saero Network Service LTD","9981","36.0112","128.4613"
"60.253.64.0","","South Korea","","","SK communications","4792","37.5112","126.9741"
"61.4.192.0","","South Korea","Seoul","Geumcheon-gu","LG HelloVision Corp.","18313","37.4784","126.8982"
"61.4.224.0","","South Korea","Incheon","Bupyeong-gu","LG HelloVision Corp.","18313","37.5007","126.7076"
"61.5.160.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"61.14.208.0","","South Korea","","","EHOSTICT","45382","37.5112","126.9741"
"61.32.0.0","","South Korea","Seoul","Yangcheon-gu","LG DACOM Corporation","3786","37.5179","126.8682"
"61.40.0.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"61.47.192.0","","South Korea","Incheon","Gyeyang-gu","SK Broadband Co Ltd","17597","37.5249","126.7409"
"61.72.0.0","","South Korea","Seoul","Dobong-gu","Korea Telecom","4766","37.6474","127.0245"
"61.76.0.0","","South Korea","Gyeongsangnam-do","Goseong-gun","Korea Telecom","4766","35.0124","128.2861"
"61.78.0.0","","South Korea","","","DOUZONEBIZON","55615","37.5112","126.9741"
"61.80.0.0","","South Korea","Gyeonggi-do","Uijeongbu-si","Korea Telecom","4766","37.7378","127.0533"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"211.62.128.0","","South Korea","Gyeonggi-do","Goyang-si","LG DACOM Corporation","3786","37.661","126.8324"
"211.63.0.0","","South Korea","","","SK Telecom","18302","37.5112","126.9741"
"211.63.32.0","","South Korea","Gyeonggi-do","Gunpo","LG DACOM Corporation","3786","37.3666","126.9512"
"211.63.64.0","","South Korea","","","abcle","38661","37.5112","126.9741"
"211.63.96.0","","South Korea","","","","","37.5112","126.9741"
"211.63.128.0","","South Korea","Seoul","Seoul","Korea Telecom","4766","37.5576","126.9937"
"211.104.0.0","","South Korea","Seoul","Seodaemun-gu","Korea Telecom","4766","37.5794","126.9754"
"211.108.0.0","","South Korea","Seoul","Yeongdeungpo-gu","SK Broadband Co Ltd","9318","37.5162","126.8804"
"211.110.0.0","","South Korea","Gyeonggi-do","Suwon","SK Broadband Co Ltd","9318","37.2872","127.0116"
"211.110.128.0","","South Korea","Ulsan","Nam-gu","SK Broadband Co Ltd","9318","35.5502","129.3285"
"211.110.192.0","","South Korea","Gyeonggi-do","Seongnam-si","SK Broadband Co Ltd","9318","37.4331","127.1377"
"211.110.224.0","","South Korea","Jeollabuk-do","Jeonju","SK Broadband Co Ltd","9318","35.8237","127.1476"
"211.110.240.0","","South Korea","","","SK Telecom","18302","37.5112","126.9741"
"211.111.0.0","","South Korea","Gyeonggi-do","Seongnam-si","DREAMLINE CO.","9457","37.4331","127.1377"
"211.111.128.0","","South Korea","","","Sejong Telecom","9848","37.5112","126.9741"
"211.111.160.0","","South Korea","","","GORayNet","9853","37.5112","126.9741"
"211.111.176.0","","South Korea","","","SK Telecom","9644","37.5112","126.9741"
"211.111.192.0","","South Korea","","","VTOPIA","9765","37.5112","126.9741"
"211.111.208.0","","South Korea","Seoul","Seoul","KDDI KOREA","10160","37.5576","126.9937"
"211.111.224.0","","South Korea","Gyeonggi-do","Seongnam-si","ABN","17608","37.4331","127.1377"
"211.112.0.0","","South Korea","","","ELIMNET, INC.","4663","37.5112","126.9741"
"211.112.64.0","","South Korea","Incheon","Incheon","Namincheon Brodcasting Co., Ltd.","9976","37.4585","126.7015"
"211.112.96.0","","South Korea","Gyeonggi-do","Seongnam-si","ABN","17608","37.4331","127.1377"
"211.112.128.0","","South Korea","","","DACOM-PUBNETPLUS","9316","37.5112","126.9741"
"211.113.0.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"211.113.128.0","","South Korea","","","Shinbiro","4670","37.5112","126.9741"
"211.114.0.0","","South Korea","Gyeongsangbuk-do","Pohang","Korea Telecom","4766","36.0812","129.3603"
"211.115.0.0","","South Korea","","","SK Telecom","9644","37.5112","126.9741"
"211.115.32.0","","South Korea","","","SK Broadband Co Ltd","9318","37.5112","126.9741"
"211.115.64.0","","South Korea","Chungcheongnam-do","Cheonan","LG DACOM Corporation","3786","36.8039","127.1556"
"211.115.128.0","","South Korea","","","","","37.5112","126.9741"
"211.115.192.0","","South Korea","","","Sejong Telecom","9848","37.5112","126.9741"
"211.115.224.0","","South Korea","Gyeonggi-do","Anyang-si","SK Broadband Co Ltd","18310","37.3907","126.9167"
"211.116.0.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"211.116.64.0","","South Korea","","","SK Broadband Co Ltd","17854","37.5112","126.9741"
"211.116.128.0","","South Korea","","","SK Telecom","18302","37.5112","126.9741"
"211.116.160.0","","South Korea","","","","","37.5112","126.9741"
"211.116.176.0","","South Korea","","","Sejong Telecom","9848","37.5112","126.9741"
"211.116.192.0","","South Korea","","","Sejong Telecom","9848","37.5112","126.9741"
"211.116.224.0","","South Korea","","","abcle","38661","37.5112","126.9741"
"211.117.0.0","","South Korea","Gyeonggi-do","Ansan-si","SK Broadband Co Ltd","9318","37.3253","126.8178"
"211.118.0.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"211.168.0.0","","South Korea","Seoul","Gangnam-gu","LG DACOM Corporation","3786","37.5794","126.9754"
"211.172.0.0","","South Korea","Gyeonggi-do","Goyang-si","DLIVE","10036","37.661","126.8324"
"211.172.32.0","","South Korea","Gyeonggi-do","Anyang-si","SK Broadband Co Ltd","18310","37.3907","126.9167"
"211.172.64.0","","South Korea","Gyeonggi-do","Anyang-si","SK Broadband Co Ltd","18310","37.3907","126.9167"
"211.172.80.0","","South Korea","","","","","37.5112","126.9741"
"211.172.96.0","","South Korea","","","","","37.5112","126.9741"
"211.172.112.0","","South Korea","","","","","37.5112","126.9741"
"211.172.128.0","","South Korea","Gyeongsangnam-do","Gimhae","SK Broadband Co Ltd","9318","35.2342","128.8777"
"211.172.144.0","","South Korea","","","NHN","45974","37.5112","126.9741"
"211.172.160.0","","South Korea","","","","","37.5112","126.9741"
"211.172.176.0","","South Korea","","","abcle","38661","37.5112","126.9741"
"211.172.192.0","","South Korea","","","","","37.5112","126.9741"
"211.172.208.0","","South Korea","Seoul","Gangnam-gu","KangNam CableTV","9943","37.4897","127.0639"
"211.172.224.0","","South Korea","","","abcle","38661","37.5112","126.9741"
"211.172.240.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"211.173.0.0","","South Korea","Seoul","Gangdong-gu","DACOM-PUBNETPLUS","9316","37.5554","127.1515"
"211.173.128.0","","South Korea","Gyeonggi-do","Anyang-si","SK Broadband Co Ltd","18310","37.3907","126.9167"
"211.173.160.0","","South Korea","Incheon","Gyeyang-gu","LG HelloVision Corp.","18313","37.5249","126.7409"
"211.173.192.0","","South Korea","","","SKTelink","10171","37.5112","126.9741"
"211.174.0.0","","South Korea","Gyeonggi-do","Uiwang","SK Broadband Co Ltd","18310","37.37","126.9471"
"211.174.16.0","","South Korea","","","","","37.5112","126.9741"
"211.174.32.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"211.174.48.0","","South Korea","Gyeonggi-do","Gyeonggi-do","LG DACOM Corporation","3786","37.5856","126.7745"
"211.174.64.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"211.174.96.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"211.174.128.0","","South Korea","","","ELIMNET, INC.","4663","37.5112","126.9741"
"211.175.0.0","","South Korea","","","DREAMLINE CO.","9457","37.5112","126.9741"
"211.176.0.0","","South Korea","Daegu","Donggu","SK Broadband Co Ltd","9318","35.7316","128.6221"
"211.180.0.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"211.182.0.0","","South Korea","Busan","Haeundae-gu","Busan Institute for Future Education","9706","35.1692","129.1738"
"211.183.0.0","","South Korea","","","DREAMLINE CO.","9457","37.5112","126.9741"
"211.184.0.0","","South Korea","Gyeonggi-do","Gyeonggi-do","Korea Telecom","4766","37.5856","126.7745"
"211.186.0.0","","South Korea","Daegu","Daegu","SK Broadband Co Ltd","9318","35.8723","128.5924"
"211.187.0.0","","South Korea","Seoul","Eunpyeong-gu","SK Broadband Co Ltd","9318","37.621","126.9393"
"211.187.128.0","","South Korea","","","SK Broadband Co Ltd","9318","37.5112","126.9741"
"211.187.144.0","","South Korea","","","SK Telecom","18302","37.5112","126.9741"
"211.187.160.0","","South Korea","Seoul","Geumcheon-gu","SK Broadband Co Ltd","9318","37.4784","126.8982"
"211.187.192.0","","South Korea","Gyeonggi-do","Yongin-si","SK Broadband Co Ltd","9318","37.2447","127.1752"
"211.188.0.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"211.188.32.0","","South Korea","","","","","37.5112","126.9741"
"211.188.64.0","","South Korea","","","NAVER BUSINESS PLATFORM ASIA PACIFIC PTE. LTD.","135354","37.5112","126.9741"
"211.188.96.0","","South Korea","","","NHN","45974","37.5112","126.9741"
"211.188.104.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"211.188.112.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"211.188.128.0","","South Korea","","","SK Telecom","9644","37.5112","126.9741"
"211.189.0.0","","South Korea","","","SamsungSDS Inc.","6619","37.5112","126.9741"
"211.189.128.0","","South Korea","Seoul","Seoul","abcle","38661","37.5576","126.9937"
"211.189.160.0","","South Korea","Gyeonggi-do","Seongnam-si","Sejong Telecom","9848","37.4331","127.1377"
"211.189.192.0","","South Korea","Incheon","Incheon","LG HelloVision Corp.","18313","37.4585","126.7015"
"211.189.224.0","","South Korea","Seoul","Gangbuk-gu","Qrixnowoncable, Inc.","38096","37.6294","127.0067"
"211.190.0.0","","South Korea","","","Shinbiro","4670","37.5112","126.9741"
"211.190.32.0","","South Korea","","","Shinbiro","4670","37.5112","126.9741"
"211.190.48.0","","South Korea","","","","","37.5112","126.9741"
"211.190.64.0","","South Korea","","","","","37.5112","126.9741"
"211.190.96.0","","South Korea","","","","","37.5112","126.9741"
"211.190.112.0","","South Korea","","","Shinbiro","4670","37.5112","126.9741"
"211.190.128.0","","South Korea","","","Shinbiro","4670","37.5112","126.9741"
"211.190.144.0","","South Korea","","","","","37.5112","126.9741"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"211.190.160.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"211.190.192.0","","South Korea","","","Korea Internet Security Agency","45986","37.5112","126.9741"
"211.190.224.0","","South Korea","","","Shinbiro","4670","37.5112","126.9741"
"211.191.0.0","","South Korea","","","Shinbiro","4670","37.5112","126.9741"
"211.191.16.0","","South Korea","","","","","37.5112","126.9741"
"211.191.32.0","","South Korea","","","Shinbiro","4670","37.5112","126.9741"
"211.191.48.0","","South Korea","","","","","37.5112","126.9741"
"211.191.64.0","","South Korea","","","Shinbiro","4670","37.5112","126.9741"
"211.191.96.0","","South Korea","","","","","37.5112","126.9741"
"211.191.112.0","","South Korea","","","Shinbiro","4670","37.5112","126.9741"
"211.191.128.0","","South Korea","","","flexnetworks","38676","37.5112","126.9741"
"211.191.144.0","","South Korea","","","","","37.5112","126.9741"
"211.191.160.0","","South Korea","","","Shinbiro","4670","37.5112","126.9741"
"211.191.192.0","","South Korea","","","","","37.5112","126.9741"
"211.191.224.0","","South Korea","","","","","37.5112","126.9741"
"211.191.240.0","","South Korea","","","Shinbiro","4670","37.5112","126.9741"
"211.192.0.0","","South Korea","Ulsan","Dong-gu","Hyundai Marin Fire Insurance","10056","35.5084","129.4185"
"211.200.0.0","","South Korea","Seoul","Gangseo-gu","SK Broadband Co Ltd","9318","37.5662","126.8309"
"211.201.0.0","","South Korea","Gyeonggi-do","Goyang-si","SK Broadband Co Ltd","9318","37.661","126.8324"
"211.202.0.0","","South Korea","Gyeonggi-do","Goyang-si","SK Broadband Co Ltd","9318","37.661","126.8324"
"211.204.0.0","","South Korea","Gyeonggi-do","Yongin-si","SK Broadband Co Ltd","9318","37.2447","127.1752"
"211.206.0.0","","South Korea","Seoul","Seoul","SK Broadband Co Ltd","9318","37.5576","126.9937"
"211.207.0.0","","South Korea","Incheon","Incheon","SK Broadband Co Ltd","9318","37.4585","126.7015"
"211.208.0.0","","South Korea","Gyeongsangnam-do","Gimhae","SK Broadband Co Ltd","9318","35.2342","128.8777"
"211.212.0.0","","South Korea","Seoul","Dongjak-gu","SK Broadband Co Ltd","9318","37.5003","126.9565"
"211.216.0.0","","South Korea","Seoul","Gangbuk-gu","Korea Telecom","4766","37.6294","127.0067"
"211.217.0.0","","South Korea","Seoul","Seongbuk-gu","Korea Telecom","4766","37.6019","127.0034"
"211.218.0.0","","South Korea","Seoul","Seoul","Korea Telecom","4766","37.5576","126.9937"
"211.220.0.0","","South Korea","Gyeongsangnam-do","Geoje","Korea Telecom","4766","34.8101","128.7075"
"211.224.0.0","","South Korea","Daegu","Donggu","Korea Telecom","4766","35.7328","128.6177"
"211.226.0.0","","South Korea","Gyeonggi-do","Uiwang","Korea Telecom","4766","37.37","126.9471"
"211.228.0.0","","South Korea","Gwangju","Gwangju","Korea Telecom","4766","35.1496","126.9156"
"211.232.0.0","static.211-232-0-0.nexg.net","South Korea","Seoul","Seoul","NexG Co., LTD","17877","37.5576","126.9937"
"211.232.128.0","","South Korea","","","NexG Co., LTD","17877","37.5112","126.9741"
"211.232.192.0","","South Korea","Jeollabuk-do","Iksan","SK Broadband Co Ltd","17854","35.9445","126.954"
"211.233.0.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"211.233.64.0","","South Korea","Gyeonggi-do","Pyeongtaek-si","LG DACOM Corporation","3786","37.0009","127.0859"
"211.233.96.0","","South Korea","","","Korea Internet Security Agency","45986","37.5112","126.9741"
"211.233.128.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"211.233.144.0","","South Korea","","","","","37.5112","126.9741"
"211.233.160.0","","South Korea","","","","","37.5112","126.9741"
"211.233.192.0","","South Korea","","","","","37.5112","126.9741"
"211.234.0.0","","South Korea","Seoul","Seongbuk-gu","LG DACOM Corporation","3786","37.6019","127.0034"
"211.234.64.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"211.234.96.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"211.234.128.0","","South Korea","","","SK Telecom","9644","37.5112","126.9741"
"211.234.192.0","","South Korea","Seoul","Seoul","SK Telecom","9644","37.5576","126.9937"
"211.234.224.0","","South Korea","","","SK Telecom","9644","37.5112","126.9741"
"211.234.240.0","","South Korea","","","SK communications","4792","37.5112","126.9741"
"211.234.244.0","","South Korea","","","SK Telecom","9644","37.5112","126.9741"
"211.234.248.0","","South Korea","","","SK Telecom","9644","37.5112","126.9741"
"211.235.0.0","","South Korea","","","Korea Internet Security Agency","45986","37.5112","126.9741"
"211.235.32.0","","South Korea","Chungcheongnam-do","Gongju","Namincheon Brodcasting Co., Ltd.","9976","36.4549","127.1231"
"211.235.64.0","","South Korea","","","SK Telecom","9644","37.5112","126.9741"
"211.235.128.0","","South Korea","","","SK Telecom","9644","37.5112","126.9741"
"211.235.192.0","","South Korea","","","ULNetworks Co., Ltd.","45372","37.5112","126.9741"
"211.235.224.0","","South Korea","","","abcle","38661","37.5112","126.9741"
"211.236.0.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"211.236.64.0","","South Korea","","","Korea Telecom","45400","37.5112","126.9741"
"211.236.128.0","","South Korea","Incheon","Bupyeong-gu","LG HelloVision Corp.","18313","37.5007","126.7076"
"211.236.160.0","","South Korea","","","abcle","38661","37.5112","126.9741"
"211.236.192.0","","South Korea","Incheon","Gyeyang-gu","LG HelloVision Corp.","18313","37.5249","126.7409"
"211.236.224.0","","South Korea","","","Sejong Telecom","9848","37.5112","126.9741"
"211.237.0.0","","South Korea","Gyeonggi-do","Gimpo-si","LG DACOM Corporation","3786","37.626","126.7152"
"211.237.16.0","","South Korea","Gyeonggi-do","Gimpo-si","LG DACOM Corporation","3786","37.626","126.7152"
"211.237.32.0","","South Korea","","","abcle","38661","37.5112","126.9741"
"211.237.48.0","","South Korea","","","KIC for Agriculture","9763","37.5112","126.9741"
"211.237.64.0","","South Korea","","","SKTelink","10171","37.5112","126.9741"
"211.237.80.0","","South Korea","Chungcheongnam-do","Tangjin","CMB Daejeon Broadcasting Co,.Ltd","38684","36.8951","126.625"
"211.237.96.0","","South Korea","Seoul","Gangbuk-gu","SK Broadband Co Ltd","9689","37.6294","127.0067"
"211.237.112.0","","South Korea","Gyeonggi-do","Goyang-si","DLIVE","10036","37.661","126.8324"
"211.237.128.0","","South Korea","","","abcle","38661","37.5112","126.9741"
"211.237.144.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"211.237.160.0","","South Korea","Jeollabuk-do","Jeonju","SK Broadband Co Ltd","17854","35.8237","127.1476"
"211.237.192.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"211.237.208.0","","South Korea","","","KangNam CableTV","9943","37.5112","126.9741"
"211.237.224.0","","South Korea","Gyeonggi-do","Goyang-si","DLIVE","10036","37.661","126.8324"
"211.237.240.0","","South Korea","Seoul","Gwanak-gu","HYUNDAI COMMUNICATIONS NETWORK","9762","37.4749","126.9571"
"211.238.0.0","","South Korea","","","Sejong Telecom","9848","37.5112","126.9741"
"211.238.32.0","","South Korea","","","GORayNet","9853","37.5112","126.9741"
"211.238.64.0","","South Korea","Seoul","Yangcheon-gu","Namincheon Brodcasting Co., Ltd.","9976","37.5179","126.8682"
"211.238.96.0","","South Korea","Gyeonggi-do","Suwon","LG DACOM Corporation","3786","37.2872","127.0116"
"211.238.128.0","","South Korea","Seoul","Seoul","abcle","38661","37.5576","126.9937"
"211.238.160.0","","South Korea","Daejeon","Dong-gu","CMB Daejeon Broadcasting Co,.Ltd","38684","36.3243","127.4338"
"211.238.176.0","","South Korea","","","GORayNet","9853","37.5112","126.9741"
"211.238.192.0","","South Korea","Seoul","Songpa-gu","GORayNet","9853","37.5794","126.9754"
"211.238.208.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"211.238.224.0","","South Korea","Daegu","Buk-gu","SK Broadband Co Ltd","17573","35.9034","128.5923"
"211.238.240.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"211.239.0.0","","South Korea","","","Sejong Telecom","9848","37.5112","126.9741"
"211.240.0.0","","South Korea","","","ELIMNET, INC.","4663","37.5112","126.9741"
"211.240.128.0","","South Korea","","","SK Telecom","9644","37.5112","126.9741"
"211.241.0.0","","South Korea","Seoul","Seongdong-gu","DACOM-PUBNETPLUS","9316","37.5794","126.9754"
"211.241.128.0","","South Korea","","","abcle","38661","37.5112","126.9741"
"211.242.0.0","","South Korea","","","DREAMLINE CO.","9457","37.5112","126.9741"
"211.243.0.0","","South Korea","Gyeonggi-do","Yangju","SK Broadband Co Ltd","9318","37.8344","127.0615"
"211.244.0.0","","South Korea","","","KB DATA SYSTEMS","45979","37.5112","126.9741"
"211.246.0.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"211.246.128.0","","South Korea","Gyeongsangnam-do","Jinju","Seokyung Cable Television Co.. Ltd.","9694","35.1893","128.0843"
"211.247.0.0","","South Korea","Chungcheongnam-do","Cheonan","SK Broadband Co Ltd","9756","36.8039","127.1556"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"211.247.128.0","","South Korea","","","DREAMLINE CO.","9457","37.5112","126.9741"
"211.248.0.0","","South Korea","Gyeonggi-do","Pyeongtaek-si","Korea Telecom","4766","37.0009","127.0859"
"211.249.0.0","","South Korea","","","DREAMLINE CO.","9457","37.5112","126.9741"
"211.250.0.0","","South Korea","Gyeonggi-do","Pyeongtaek-si","Korea Telecom","4766","37.0009","127.0859"
"211.252.0.0","","South Korea","Gyeonggi-do","Ansan-si","Korea Telecom","4766","37.3253","126.8178"
"211.254.0.0","","South Korea","","","abcle","38661","37.5112","126.9741"
"211.254.128.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"211.254.192.0","","South Korea","Gyeonggi-do","Goyang-si","Korea Telecom","4766","37.661","126.8324"
"211.254.224.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"211.254.240.0","","South Korea","","","","","37.5112","126.9741"
"211.254.248.0","","South Korea","","","","","37.5112","126.9741"
"211.254.252.0","","South Korea","","","LG DACOM Corporation","3786","37.5112","126.9741"
"211.255.0.0","","South Korea","","","abcle","38661","37.5112","126.9741"
"211.255.64.0","","South Korea","","","","","37.5112","126.9741"
"211.255.128.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"211.255.136.0","","South Korea","","","NHN","45974","37.5112","126.9741"
"211.255.144.0","","South Korea","","","Korea Telecom","4766","37.5112","126.9741"
"211.255.160.0","","South Korea","Gyeonggi-do","Goyang-si","DLIVE","10036","37.661","126.8324"
"211.255.192.0","","South Korea","Gyeonggi-do","Goyang-si","KOSCOM","9526","37.661","126.8324"
"211.255.208.0","","South Korea","Jeollabuk-do","Jeonju","SK Broadband Co Ltd","17854","35.8237","127.1476"
