"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"192.151.224.0","","United States","","","CNSERVERS","40065","37.751","-97.822"
"192.151.230.0","","United States","","","CNSERVERS","40065","37.751","-97.822"
"192.151.240.0","","United States","","","CNSERVERS","40065","37.751","-97.822"
"192.156.144.0","","Hong Kong","","","","","22.2578","114.1657"
"192.156.220.0","","Hong Kong","","","","","22.2578","114.1657"
"192.188.82.0","","Hong Kong","","","","","22.2578","114.1657"
"192.203.183.0","","Hong Kong","","","","","22.2578","114.1657"
"192.203.184.0","","Hong Kong","","","","","22.2578","114.1657"
"192.207.91.0","","Hong Kong","","","Hong Kong Metropolitan University","17764","22.2578","114.1657"
"192.245.196.0","","Hong Kong","","","Joint Universities Computer Centre Limited","3662","22.2578","114.1657"
"192.245.208.0","","Hong Kong","","","Lingnan University","7651","22.2578","114.1657"
"192.253.240.0","","Hong Kong","","","SOFTLAYER","36351","22.2578","114.1657"
"192.253.242.0","","Hong Kong","Central and Western District","Central","SOFTLAYER","36351","22.2908","114.1501"
"192.254.72.64","","United States","","","DACEN-2","31863","37.751","-97.822"
"193.36.112.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"193.42.15.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"193.42.132.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"193.42.135.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"193.42.149.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"193.58.235.0","","Germany","","","Jentec Limited","34813","51.2993","9.491"
"193.84.248.0","","Hong Kong","","","HUAWEI CLOUDS","136907","22.2578","114.1657"
"193.105.244.0","","Hong Kong","","","HUAWEI CLOUDS","136907","22.2578","114.1657"
"193.107.23.0","","Hong Kong","","","GNET INC.","9294","22.2578","114.1657"
"193.107.216.0","","Hong Kong","","","Meverywhere sp. z o.o.","201814","22.2578","114.1657"
"193.108.46.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"193.108.96.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"193.109.120.0","","Estonia","Tallinn","Tallinn","BlueVPS OU","62005","59.433","24.7323"
"193.109.213.0","","Romania","Bucuresti","Bucharest","Ipxo Uk Limited","61317","44.4022","26.0624"
"193.109.217.0","","Russia","Moscow","Moscow","BAXET-GROUP","398343","55.7483","37.6171"
"193.109.221.0","","United States","Arizona","Phoenix","PUREVOLTAGE-INC","26548","33.4475","-112.0866"
"193.163.199.0","","Hong Kong","","","LLC Baxet","49392","22.2578","114.1657"
"193.164.222.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"193.168.4.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"193.178.56.0","","Hong Kong","","","Cloudie Limited","55933","22.2578","114.1657"
"193.183.144.0","","","","","H & M Hennes & Mauritz GBC AB","30821","35","105"
"193.203.214.0","","Hong Kong","","","Yuhonet International Limited","207190","22.2578","114.1657"
"193.218.38.0","","Hong Kong","","","Yuhonet International Limited","207190","22.2578","114.1657"
"193.239.150.0","","Hong Kong","","","ALLCLOUD LIMITED","136526","22.2578","114.1657"
"193.239.154.0","","Japan","Tokyo","Tokyo","HDTIDC LIMITED","136038","35.6893","139.6899"
"194.26.72.0","","Hong Kong","Wan Chai","Wanchai","Kaopu Cloud HK Limited","138915","22.1668","114.2475"
"194.31.9.0","","Hong Kong","","","HyperGuard LP","211343","22.2578","114.1657"
"194.32.80.0","","Hong Kong","","","ASN-DCS-01","23338","22.2578","114.1657"
"194.32.148.0","","Hong Kong","","","","","22.2578","114.1657"
"194.41.36.0","","Hong Kong","","","SonderCloud Limited","133199","22.2578","114.1657"
"194.41.58.0","","Hong Kong","","","SonderCloud Limited","133199","22.2578","114.1657"
"194.62.19.0","194.62.19.0.static.hostflyby.net","Hong Kong","","","Support Chain LLC","60591","22.2578","114.1657"
"194.62.214.0","","United States","California","","SPRINTLINK","1239","34.0544","-118.244"
"194.76.0.0","","United States","California","","","","34.0544","-118.244"
"194.120.144.0","","United Kingdom","West Sussex","Horsham","369 IntoNet Limited","140057","51.0675","-0.362"
"194.120.164.0","","Germany","Saxony","Striegistal","369 IntoNet Limited","140057","50.9943","13.1911"
"194.120.171.0","","Germany","Saxony","Striegistal","369 IntoNet Limited","140057","50.9943","13.1911"
"194.120.230.0","","Hong Kong","","","369 IntoNet Limited","140057","22.2578","114.1657"
"194.126.202.0","","Hong Kong","","","HDTIDC LIMITED","136038","22.2578","114.1657"
"194.126.215.0","","South Korea","Seoul","Seoul","","","37.5794","126.9754"
"194.126.219.0","","Japan","Tokyo","Tokyo","HDTIDC LIMITED","136038","35.6893","139.6899"
"194.126.227.0","","United States","California","Los Angeles","","","34.0544","-118.2441"
"194.145.237.0","","Hong Kong","","","Ipxo Uk Limited","61317","22.2578","114.1657"
"194.146.84.0","","Hong Kong","","","POWER LINE DATACENTER","132839","22.2578","114.1657"
"194.213.16.0","subnet.system.dns","Ukraine","Kyiv City","Kyiv","Fop Iliushenko Volodymyr Olexandrovuch","57311","50.458","30.5303"
"195.10.43.32","","United Kingdom","","","CW Vodafone Group PLC","1273","51.4964","-0.1224"
"195.21.4.0","","France","Upper Savoy","Copponex","GTT Communications Inc.","3257","46.0553","6.0721"
"195.21.28.0","","France","Upper Savoy","Copponex","GTT Communications Inc.","3257","46.0553","6.0721"
"195.21.28.128","","France","Upper Savoy","Copponex","GTT Communications Inc.","3257","46.0553","6.0721"
"195.21.30.0","","France","Upper Savoy","Copponex","GTT Communications Inc.","3257","46.0553","6.0721"
"195.21.31.0","SNAFU-B","France","Upper Savoy","Copponex","GTT Communications Inc.","3257","46.0553","6.0721"
"195.59.144.0","","United Kingdom","","","CW Vodafone Group PLC","1273","51.4964","-0.1224"
"195.96.157.0","","Russia","Moscow","Moscow","RECONN LLC","12722","55.7483","37.6171"
"195.130.202.0","","Hong Kong","","","STARCLOUD GLOBAL PTE., LTD.","140224","22.2578","114.1657"
"195.138.243.96","","Germany","Hesse","Neustadt","Xirra GmbH","51191","49.8157","9.0367"
"195.225.99.0","","Switzerland","Bern","Bern","Clouvider Limited","62240","46.9786","7.4483"
"198.27.112.212","ip212.ip-198-27-112.net","Canada","Quebec","Montreal","OVH SAS","16276","45.5542","-73.6117"
"198.59.162.0","","Hong Kong","","","HKT Limited","4515","22.2578","114.1657"
"198.99.173.0","","Hong Kong","","","CITIC Telecom International CPC Limited","4058","22.2578","114.1657"
"198.240.131.0","","Hong Kong","Central and Western District","Central","Credit Suisse Group","3095","22.2908","114.1501"
"199.9.24.0","","Hong Kong","","","","","22.2578","114.1657"
"199.26.96.0","","Hong Kong","","","New Eagle Ltd","133772","22.2578","114.1657"
"199.43.19.0","","","","","","","35","105"
"199.43.45.0","","Hong Kong","","","BAC-MLAMRS","10998","22.2578","114.1657"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"199.43.63.0","","Hong Kong","","","","","22.2578","114.1657"
"202.0.128.0","","Hong Kong","","","","","22.2578","114.1657"
"202.0.160.0","","Hong Kong","","","","","22.2578","114.1657"
"202.0.180.0","","Hong Kong","","","IT Partners Limited","24058","22.2578","114.1657"
"202.0.181.0","pc0.asmpt.com","Hong Kong","","","ASM PACIFIC TECHNOLOGY LIMITED","9289","22.2578","114.1657"
"202.0.182.0","","Hong Kong","","","DaoHeng Bank","9520","22.2578","114.1657"
"202.1.2.0","","Hong Kong","","","5F Mei Ah Center","56195","22.2578","114.1657"
"202.1.6.0","","Hong Kong","","","INTERACTIVE BROKERS LLC","9468","22.2578","114.1657"
"202.1.116.0","","Australia","","","Fiveways International Limited","9266","-33.494","143.2104"
"202.1.232.0","","Hong Kong","","","25F TungWai Commercial Building","45908","22.2578","114.1657"
"202.2.32.0","","Hong Kong","","","","","22.2578","114.1657"
"202.2.48.0","","Hong Kong","","","","","22.2578","114.1657"
"202.2.64.0","","Hong Kong","","","Exanet Limited","133038","22.2578","114.1657"
"202.2.80.0","","Hong Kong","","","","","22.2578","114.1657"
"202.3.6.0","","Hong Kong","","","HongKong Commercial Internet Exchange","7540","22.2578","114.1657"
"202.4.26.0","","Hong Kong","","","Hutchison Priceline","10232","22.2578","114.1657"
"202.4.162.0","","Hong Kong","","","","","22.2578","114.1657"
"202.4.192.0","202-4-192-000.static.pccw-hkt.com","Hong Kong","","","Hong Kong Telecommunications HKT Limited","9444","22.2578","114.1657"
"202.6.0.0","","Hong Kong","","","","","22.2578","114.1657"
"202.6.94.0","","Hong Kong","","","CSL Limited","23875","22.2578","114.1657"
"202.7.128.0","","Hong Kong","","","","","22.2578","114.1657"
"202.8.31.0","","Hong Kong","","","","","22.2578","114.1657"
"202.8.88.0","","Hong Kong","","","Hong Kong Education City Ltd","17630","22.2578","114.1657"
"202.8.93.0","","Hong Kong","","","Springfield NOC","17555","22.2578","114.1657"
"202.8.104.0","","Hong Kong","","","Nerocloud Ltd","48024","22.2578","114.1657"
"202.9.60.0","","Hong Kong","","","HENGTONG-IDC-LLC","26658","22.2578","114.1657"
"202.9.82.0","","Hong Kong","","","","","22.2578","114.1657"
"202.12.4.0","","Hong Kong","","","Hutchison Telephone Company Limited","10118","22.2578","114.1657"
"202.12.5.0","","Hong Kong","","","Hutchison Telephone Company Limited","10118","22.2578","114.1657"
"202.12.6.0","","Hong Kong","","","Hutchison Telephone Company Limited","10118","22.2578","114.1657"
"202.12.7.0","","Hong Kong","","","Hutchison Telephone Company Limited","10118","22.2578","114.1657"
"202.14.4.0","","Hong Kong","","","HENGTONG-IDC-LLC","26658","22.2578","114.1657"
"202.14.67.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.14.68.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.14.80.0","","Hong Kong","","","Hong Kong University of Science and Technology","3363","22.2578","114.1657"
"202.20.98.0","","Hong Kong","","","","","22.2578","114.1657"
"202.20.100.0","","Hong Kong","","","Vocational Training Council Hong Kong","7577","22.2578","114.1657"
"202.20.101.0","","Hong Kong","","","Vocational Training Council Hong Kong","7577","22.2578","114.1657"
"202.20.111.0","","Hong Kong","","","","","22.2578","114.1657"
"202.20.118.0","","Hong Kong","","","","","22.2578","114.1657"
"202.22.240.0","","Hong Kong","Kowloon City","Tsimshatsui","South China Morning Post Publishers Limited. English","24002","22.3","114.1667"
"202.22.244.0","","Hong Kong","","","Tai Fook Securities Group","23648","22.2578","114.1657"
"202.38.4.0","","Hong Kong","","","","","22.2578","114.1657"
"202.38.16.0","","Hong Kong","Central and Western District","Central","Trade and Industry Department, the Government of the Hong Kong Special Administrative Region","17485","22.2908","114.1501"
"202.38.178.0","","Hong Kong","","","","","22.2578","114.1657"
"202.40.8.0","","Hong Kong","","","","","22.2578","114.1657"
"202.40.12.0","","Hong Kong","","","","","22.2578","114.1657"
"202.40.14.0","","Hong Kong","","","","","22.2578","114.1657"
"202.40.16.0","","Hong Kong","","","","","22.2578","114.1657"
"202.40.128.0","","Hong Kong","","","","","22.2578","114.1657"
"202.40.130.0","","Hong Kong","","","","","22.2578","114.1657"
"202.40.132.0","","Hong Kong","","","","","22.2578","114.1657"
"202.40.134.0","","Hong Kong","","","","","22.2578","114.1657"
"202.40.137.0","","Hong Kong","Tai Po District","Kwun Hang","Leisure and Cultural Services Department, HKSAR Government","17793","22.314","114.214"
"202.40.138.0","","Hong Kong","","","Hong Kong University of Science and Technology","3363","22.2578","114.1657"
"202.40.141.0","unknown.telstraglobal.net","Hong Kong","","","Telstra Global","4637","22.2578","114.1657"
"202.40.142.0","unknown.telstraglobal.net","Hong Kong","","","","","22.2578","114.1657"
"202.40.146.0","","Hong Kong","","","","","22.2578","114.1657"
"202.40.147.0","","Hong Kong","","","CITIC Telecom International CPC Limited","4058","22.2578","114.1657"
"202.40.148.0","unknown.telstraglobal.net","Hong Kong","","","Telstra Global","4637","22.2578","114.1657"
"202.40.151.0","","Hong Kong","","","The Hong Kong Academy for Performing Arts","138647","22.2578","114.1657"
"202.40.152.0","","Hong Kong","","","The Hong Kong Academy for Performing Arts","138647","22.2578","114.1657"
"202.40.154.0","","Hong Kong","","","","","22.2578","114.1657"
"202.40.157.0","","Hong Kong","Tuen Mun","Tuen Mun","Hong Kong Metropolitan University","17764","22.4022","113.9866"
"202.40.160.0","","Hong Kong","","","","","22.2578","114.1657"
"202.40.161.0","","Hong Kong","","","","","22.2578","114.1657"
"202.40.168.0","","Hong Kong","","","Cathay Pacific Airways Ltd.","4642","22.2578","114.1657"
"202.40.192.0","","Hong Kong","Tuen Mun","Tuen Mun","Lingnan University","7651","22.4022","113.9866"
"202.41.224.0","unknown.telstraglobal.net","Hong Kong","","","Telstra Global","4637","22.2578","114.1657"
"202.43.82.0","","Hong Kong","","","Cigna HLA Technology Services Company Ltd","202917","22.2578","114.1657"
"202.43.83.0","","Hong Kong","","","Fountain Set Holdings Ltd","131184","22.2578","114.1657"
"202.43.124.0","","Hong Kong","","","","","22.2578","114.1657"
"202.43.192.0","unknown.yahoo.com","Taiwan","Taipei City","Taipei","Internet Content Provider","10229","25.0504","121.5324"
"202.43.225.0","","Hong Kong","","","SUNIWAY GROUP LIMITED","137990","22.2578","114.1657"
"202.43.226.0","","Hong Kong","","","SUNIWAY GROUP LIMITED","137990","22.2578","114.1657"
"202.43.232.0","","Hong Kong","","","TELEGLOBAL COMMUNICATION SERVICES LIMITED","133073","22.2578","114.1657"
"202.44.120.0","","Hong Kong","","","AMAZON-02","16509","22.2578","114.1657"
"202.45.4.0","","Hong Kong","","","CITIC Telecom International CPC Limited","4058","22.2578","114.1657"
"202.45.8.0","","Hong Kong","","","CITIC Telecom International CPC Limited","4058","22.2578","114.1657"
"202.45.14.0","","Hong Kong","","","Standard Chartered Bank Hong Kong Limited","24112","22.2578","114.1657"
"202.45.32.0","","Hong Kong","Central and Western District","Central","The Education University of Hong Kong","7650","22.2908","114.1501"
"202.45.64.0","","Hong Kong","","","Hutchison International Limited","131280","22.2578","114.1657"
"202.45.128.0","","Hong Kong","","","The University of Hong Kong","4528","22.2578","114.1657"
"202.45.176.0","","Hong Kong","","","The Hong Kong Internet Exchange Limited","4641","22.2578","114.1657"
"202.45.184.0","ip-202-45-184-0.wlan.cuhk.edu.hk","Hong Kong","","","The Hong Kong Internet Exchange Limited","4641","22.2578","114.1657"
"202.45.188.0","","Hong Kong","","","The Hong Kong Internet Exchange Limited","4641","22.2578","114.1657"
"202.45.192.0","","Hong Kong","","","","","22.2578","114.1657"
"202.47.192.0","unknown.telstraglobal.net","Hong Kong","","","Telstra Global","4637","22.2578","114.1657"
"202.51.128.0","","Hong Kong","","","ACME Universal Co.","56190","22.2578","114.1657"
"202.52.35.0","","Hong Kong","","","31F One Island East","131234","22.2578","114.1657"
"202.52.42.0","abbi.network-box.com","Hong Kong","","","","","22.2578","114.1657"
"202.52.136.0","","Hong Kong","","","Asia Web Service Ltd","55639","22.2578","114.1657"
"202.52.192.0","","Hong Kong","","","","","22.2578","114.1657"
"202.52.208.0","","Hong Kong","","","","","22.2578","114.1657"
"202.53.128.0","","Hong Kong","","","HongKong Commercial Internet Exchange","7540","22.2578","114.1657"
"202.53.130.0","","Hong Kong","","","HongKong Commercial Internet Exchange","7540","22.2578","114.1657"
"202.53.133.0","","Hong Kong","","","CITIC Telecom International CPC Limited","4058","22.2578","114.1657"
"202.53.136.0","","Hong Kong","","","Sun Network Hong Kong Limited - HongKong Backbone","136800","22.2578","114.1657"
"202.53.148.0","","Hong Kong","","","Asia Web Service Ltd","55639","22.2578","114.1657"
"202.53.152.0","","Hong Kong","","","1120 Shimokuzawa Chuo-ku Sagamihara-shi Kanagawa-ken","137008","22.2578","114.1657"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"202.55.0.0","","Hong Kong","","","China Telecom Next Generation Carrier Network","4809","22.2578","114.1657"
"202.55.32.0","","Hong Kong","Sha Tin","Ma On Shan Tsuen","HGC Global Communications Limited","9304","22.3984","114.2362"
"202.56.8.0","","Hong Kong","","","Internap Network Services","24246","22.2578","114.1657"
"202.57.220.0","","Hong Kong","","","","","22.2578","114.1657"
"202.58.20.0","","Hong Kong","","","HITRON TECHNOLOGY INC.","9311","22.2578","114.1657"
"202.58.24.0","","Taiwan","","","New Century InfoComm Tech Co., Ltd.","9919","24","121"
"202.58.28.0","","Taiwan","","","New Century InfoComm Tech Co., Ltd.","9919","24","121"
"202.58.184.0","","Hong Kong","","","Globecast Asia Pte Ltd","17653","22.2578","114.1657"
"202.59.152.0","","Hong Kong","","","Forewin Telecom Group Limited, ISP at","38186","22.2578","114.1657"
"202.59.232.0","","Hong Kong","Central and Western District","Central","UBISOFT Entertainment","55743","22.2908","114.1501"
"202.59.249.0","","Hong Kong","","","Netsec Limited","45753","22.2578","114.1657"
"202.60.224.0","","Hong Kong","","","Cyber Express Communication Ltd.","7468","22.2578","114.1657"
"202.60.240.0","","Hong Kong","","","","","22.2578","114.1657"
"202.60.248.0","","Hong Kong","","","","","22.2578","114.1657"
"202.60.252.0","","Hong Kong","","","","","22.2578","114.1657"
"202.61.84.0","","Hong Kong","","","ABCDE GROUP COMPANY LIMITED","133201","22.2578","114.1657"
"202.61.97.0","","Hong Kong","","","Netsec Limited","45753","22.2578","114.1657"
"202.61.103.0","","Hong Kong","","","8F, Tower 2","55807","22.2578","114.1657"
"202.61.111.0","","Hong Kong","","","Netsec Limited","45753","22.2578","114.1657"
"202.61.128.0","","Hong Kong","Sha Tin","Shatin","BGPNET Global ASN","64050","22.3829","114.1779"
"202.62.192.0","","Hong Kong","","","ETNet Limited","9906","22.2578","114.1657"
"202.63.0.0","","Hong Kong","","","","","22.2578","114.1657"
"202.64.0.0","","Hong Kong","Central and Western District","Central","HKBN Enterprise Solutions HK Limited","9381","22.2908","114.1501"
"202.64.16.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.24.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.26.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.28.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.32.0","","Hong Kong","Tai Po District","Kwun Hang","HKBN Enterprise Solutions HK Limited","2706","22.314","114.214"
"202.64.48.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.57.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.58.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.60.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.62.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.66.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.68.0","","Hong Kong","Central and Western District","Central","HKBN Enterprise Solutions HK Limited","9381","22.2908","114.1501"
"202.64.72.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.80.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.84.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.86.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.88.0","","Hong Kong","Tsuen Wan District","Tsuen Wan","HKBN Enterprise Solutions HK Limited","9381","22.3667","114.1"
"202.64.96.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.101.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.104.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.108.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.112.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.120.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.122.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.124.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.129.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.130.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.132.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.136.0","","Hong Kong","Eastern","Eastern","HKBN Enterprise Solutions HK Limited","9381","22.2749","114.2217"
"202.64.138.0","","Hong Kong","Eastern","Eastern","HKBN Enterprise Solutions HK Limited","9381","22.2749","114.2217"
"202.64.140.0","","Hong Kong","Eastern","Eastern","HKBN Enterprise Solutions HK Limited","9381","22.2749","114.2217"
"202.64.144.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.152.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.157.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.158.0","","Hong Kong","Sai Kung District","Sai Kung","HKBN Enterprise Solutions HK Limited","9381","22.3807","114.2742"
"202.64.160.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.168.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.172.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.175.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.176.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.178.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.180.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.184.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.193.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.194.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.196.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.200.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.208.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.211.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.212.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.216.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","2706","22.2578","114.1657"
"202.64.224.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.232.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.235.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.236.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.241.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.242.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.244.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.64.248.0","","Hong Kong","","","HKBN Enterprise Solutions HK Limited","9381","22.2578","114.1657"
"202.65.192.0","","Hong Kong","","","Diyixian.com Limited","9584","22.2578","114.1657"
"202.65.208.0","","Hong Kong","","","Diyixian.com Limited","9584","22.2578","114.1657"
"202.65.248.0","","Hong Kong","","","","","22.2578","114.1657"
"202.65.252.0","","Hong Kong","","","","","22.2578","114.1657"
"202.65.254.0","","Hong Kong","","","","","22.2578","114.1657"
"202.66.0.0","","Hong Kong","","","CITIC Telecom International CPC Limited","4058","22.2578","114.1657"
"202.66.128.0","","Hong Kong","","","Diyixian.com Limited","9584","22.2578","114.1657"
"202.66.192.0","","Hong Kong","","","CITIC Telecom International CPC Limited","4058","22.2578","114.1657"
"202.67.128.0","","Hong Kong","","","NTT Com Asia Limited","9293","22.2578","114.1657"
"202.67.160.0","","Hong Kong","","","NTT Com Asia Limited","9293","22.2578","114.1657"
"202.67.192.0","","Hong Kong","","","NTT Com Asia Limited","9293","22.2578","114.1657"
"202.67.208.0","","Hong Kong","","","NTT Com Asia Limited","9293","22.2578","114.1657"
"202.67.224.0","","Hong Kong","","","NTT Com Asia Limited","9293","22.2578","114.1657"
"202.67.240.0","","Hong Kong","","","NTT Com Asia Limited","9293","22.2578","114.1657"
"202.67.248.0","","Hong Kong","","","NTT Com Asia Limited","9293","22.2578","114.1657"
"202.67.252.0","","Hong Kong","","","NTT Com Asia Limited","9293","22.2578","114.1657"
"202.68.0.0","","Hong Kong","","","","","22.2578","114.1657"
"202.68.32.0","","Hong Kong","","","","","22.2578","114.1657"
"IP","Domain","Country","Region","City","ISP","ASN","Lat","Long"
"202.68.192.0","","Hong Kong","Central and Western District","Central","Citic Telecom International Data Limited.","17554","22.2908","114.1501"
"202.69.0.0","","Hong Kong","","","","","22.2578","114.1657"
"202.69.64.0","","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"202.69.65.0","","Hong Kong","Central and Western District","Central","HKBN Enterprise Solutions HK Limited","9381","22.2908","114.1501"
"202.69.66.0","","Hong Kong","Central and Western District","Central","HKBN Enterprise Solutions HK Limited","9381","22.2908","114.1501"
"202.69.68.0","","Hong Kong","Central and Western District","Central","HKBN Enterprise Solutions HK Limited","9381","22.2908","114.1501"
"202.69.72.0","","Hong Kong","Kowloon City","Kowloon","HKBN Enterprise Solutions HK Limited","9381","22.3163","114.1842"
"202.69.76.0","","Hong Kong","Central and Western District","Central","HKBN Enterprise Solutions HK Limited","9381","22.2908","114.1501"
"202.69.77.0","","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"202.69.78.0","","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"202.69.80.0","","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"202.69.81.0","","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"202.69.82.0","","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"202.69.84.0","","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"202.69.88.0","","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"202.69.89.0","","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"202.69.90.0","","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"202.69.92.0","","Hong Kong","Central and Western District","Central","HKT Limited","4515","22.2908","114.1501"
"202.69.128.0","","Hong Kong","","","","","22.2578","114.1657"
"202.69.240.0","","Hong Kong","","","EGIHOSTING","18779","22.2578","114.1657"
